Website,Company_name
http://www.norict.com,ABRAR SURGERY (PVT) LTD.
,UZMA MEDICAL CENTRE
,SPECIALIST CLINIC
,SHEERAZ MEDICAL CENTRE
,SHAN HOSPITAL
,NATIONAL HOSPITAL & MEDICAL CENTRE
http://www.hillparkhospital.com,HILL PARK GENERAL HOSPITAL
,CIVIL HOSPITAL KARACHI
http://www.aku.edu,AGA KHAN UNIVERSITY HOSPITAL
http://www.saahil.net,THE FAISALABAD SAAHIL HOSPITAL
http://www.zhongbahospital.com/,Zhongba Hospital
http://www.physiotherapy.org.pk,Physiotherapy Hospital in Lahore
http://www.physiotherapy.org.pk,Acupuncture in Lahore | Chinese Acupuncture Therapy Clinic
,health care ultrasound by lady doctor
http://www.womenhealth.pk/,Women health clinic In Lahore
http://www.andrology.pk/,Zhongba Hospital in Lahore - Pak China Hospital
https://hospitals.aku.edu/pakistan/Karimabad/,Aga Khan University Hospital Karimabad - Maternity and Childcare Hospital in Karachi
https://hospitals.aku.edu/pakistan/Garden/,Aga Khan Hospital for Women - Garden
https://hospitals.aku.edu/pakistan/Kharadar/,Aga Khan Hospital for Women and Children Kharadar
,Aga Khan Hospital Clifton Medical Service
,"Aga Khan Maternal and Child Care Center, Hyderabad"
http://www.ziauddinhospital.com/,Dr. Ziauddin Hospital
http://altamashhospital.com,Altamash Hospital
http://asaafhospital.com/,Asaaf Hospital
http://thechicagoclinics.com/,The Chicago Clinics
http://www.abbott.com.pk,ABBOTT LABORATORIES (PAKISTAN) LTD.
,HAKIMSONS IMPEX (PVT) LTD.
,SAYDON PHARMACEUTICAL INDUSTRIES (PVT) LTD.
,MEDICRAFT PHARMACEUTICAL (PVT) LTD.
,ALBRO PHARMACEUTICALS
http://www.platinumpharma.net,PLATINUM PHARMACEUTICALS (PVT) LTD.
http://www.herbion.com,HERBION PAKISTAN (PVT) LTD.
http://www.mgcpakistan.com,W. WOODWARD PAKISTAN (PVT) LTD.
http://www.pharmatec.com,PHARMATEC PAKISTAN (PVT) LTD.
http://www.gsk.com,GLAXO SMITH KLINE PAKISTAN LTD.
http://www.gsk.com,GLAXO SMITH KLINE PAKISTAN LTD.
http://www.gsk.com.pk,GLAXOSMITHKLINE PAKISTAN LTD.
http://www.gsk.com,GLAXO SMITH KLINE PAKISTAN LTD.
http://www.ethical.com.pk,ETHICAL LABORATORIES (PVT) LTD.
,MUNAWAR-PHARMA (PVT) LTD.
,EFROZE CHEMICAL INDUSTRIES (PVT) LTD.
,DRUGPHARM(PVT) LTD.
,BONN PHARMA
http://www.novartis.com,NOVARTIS PHARMA (PAKISTAN) LIMITED
,DELTA PHARMA (PVT) LTD.
http://www.jnj.com,JOHNSON & JOHNSON PAKISTAN (PVT) LTD.
,NORSAL PHARMA
http://www.efroze.com,EFROZE CHEMICAL INDUSTRIES (PVT) LTD.
http://www.deluxchemical.com,DELUX CHEMICAL INDUSTRIES
,KARACHI CHEMICAL INDUSTRIES (PVT) LTD.
https://www.pfizer.com,PHARMACIA PAKISTAN (PVT) LTD.
http://www.hamdard.com.pk,HAMDARD LABORATORIES (WAQF) PAKISTAN
http://www.bsnmedical.pk,BSN MEDICAL (PVT) LTD.
http://www.simbaentp.com,SIMBA ENTERPRISES
http://www.bayer.com,BAYER PAKISTAN (PVT) LTD.
http://www.pharma.novarits.com,NOVARTIS PHARMA (PAKISTAN) LIMITED
,S. U. PLASTIC
http://adderallonline.website,Buy Adderall Online
,Pharma Consultant
http://www.pharmatechnos.com,PHARMA TECHNOLOGY
http://www.ysvgroup.com,YSV Group
http://www.saifran.com,Saifran Logistics
,UNISA PVT Limited
,Nordic Herbal Company
,Nordic Herbal Company
,SALIMULLA & COMPANY
http://www.arfeengroup.com,ARFEEN INTERNATIONAL (PVT) LTD.
,ANJUM CHEMICAL CORPORATION
http://www.sbrnco.com,S.B.R. & CO. OF PAKISTAN (PVT) LTD.
http://www.naumansab.com,S. ATHER & BROTHERS / NAUMAN & CO.
,EBRAHIM HAJI ZAKERIA
,PREMIER TRADING CORP.
,PIONEER TRADING CORPORATION
,PAKISTAN GENERAL TRADERS
,PAK ASIAN ENTERPRISES
http://www.pmp.com.pk,PACIFIC MULTI PRODUCTS (PVT) LTD.
,KANNEX INTERNATIONAL (PVT) LTD.
http://www.intertrade.pk,INTERTRADE CORPORATION
,ANJUM BROTHERS (PVT) LTD.
http://www.captaincompany.com,CAPTAIN & COMPANY
http://www.al-hamra.com,AL-HAMRA TRADING COMPANY
,KHALID BROTHERS PAKISTAN (PVT) LTD.
http://www.ajcl.net,AHMED JAFFER & CO. (PVT) LTD.
http://www.shabbirassociates.com,SHABBIR ASSOCIATES
,IQBAL TRADING CORPORATION
,COMMERCIAL COMPANY INTERNATIONAL
,RAFI INTERNATIONAL
http://www.majpk.com,M.A.J. INTERNATIONAL
http://www.metchem.com.pk,METCHEM ASSOCIATES
,LARGO INTERNATIONAL
http://www.almet.com.pk,ALMET ASIAN AGENCY
,S.I.A. INTERNATIONAL TRADE PROMOTERS (PVT) LTD.
http://www.arhusain.com,A.R. HUSAIN & CO. (PVT) LTD.
http://www.interscan.org,INTERSCAN
http://www.mrcengineers.com,MRC ENGINEERS
,AYAZ CORPORATION
http://www.tribrothers.com.pk,TRI-BROTHERS
http://www.sumitomocorp.co.jp,SUMITOMO CORPORATION
http://www.brotherstrading.com.pk,BROTHERS TRADING CORPORATION
,INTERNATIONAL BUSINESS ASSOCIATES
,ASTRO INTERNATIONAL (PVT) LTD.
http://www.uniferoz.com,UNIFEROZ PHARMA (PVT) LTD.
http://www.binrehan.com,Bin Rehan Trading
http://www.zbi.com.pk/,"Pharmaceutical  Raw material,Herbal extract,excipients and other Allied chemicals"
,ALI MEDICAL
,AHMED MEDICOS
,TIME MEDICO
,TAJ MEDICOS
,SADAK MEDICOS
,ILYAS MEDICAL STORE
,HINA COSMETIC
,HAMDARD MEDICAL STORE
,FEDERAL MEDICAL STORE
,FAZAL-E-RABBI MEDICAL & GENERAL STORE
,FAISAL MEDICAL STORE
,EMPIRE STORE
,EASTERN SUPER MARKET
,CLASSIC HOMOEO STORE
,CHOTTANI MEDICAL STORE
,ASEEM MEDICAL STORE
,GOREY & GOREY CHEMIST
,CHAUDHRY MEDICAL STORE
,NEW BAMBINO DEPARTMENTAL STORE
,MOORAD MEDICO
,KAUSAR MEDICOS
,KHAWAJA STORE
,JUMBO SUPER MARKET
,J.J. ENTERPRISES
,ANIS MEDICAL STORE
,AL-KASAR CHEMIST
,ALI CHEMIST
,AL-ABBAS CHEMIST
,D-LITE MEDICAL STORE
,BIEJEE'S STORE
http://www.sms-pakistan.com.pk,SIND MEDICAL STORES
,AL-KAUSAR MEDICO
,SERVICE LINE (PVT) LTD.
http://www.physiotherapy.org.pk,Physiotherapy Hospital in Lahore
http://www.andrology.pk/sexual-dysfunction-treatment/mardana-kamzori-ka-ilaj/,Mardana Kamzori Ka Ilaj
http://www.physiotherapy.org.pk,Acupuncture in Lahore | Chinese Acupuncture Therapy Clinic
http://www.physiotherapy.org.pk,Physiotherapy in Lahore | Chinese Physiotherapy Clinic 
,AL-AHMAD TRADERS
,Isani Medical Store
,WAQAS CARPETS
http://www.paktulip.com,PAK TULIP INTERNATIONAL
,O.K. FABRICS
,M.A. BATLA
,S.N.A. TEXTILES (PVT) LTD.
http://www.arshadgroup.com,ISHAQ TEXTILE MILLS LTD.
,HAJI AHMED HAJI UMERJI & CO.
,SITARA TEXTILE INDUSTRIES (PVT) LTD.
http://www.syncotex.com,SYNCOTEX AGENCIES
http://www.mohammadfarooq.com.pk,MOHAMMAD FAROOQ TEXTILE MILLS LTD.
,MID EAST AGENCIES (PVT) LTD.
http://www.luckytextilemills.biz,LUCKY TEXTILE MILLS
,HAJRA TEXTILES
http://www.zngrouppk.com,Z.N. FIBRES (PVT) LTD.
,CHOUDHRY INDUSTRIES
,SHAN FABRICS (PVT) LTD.
,BSP
,SHAHEEN TEXTILE & GARMENTS
http://www.orientcoating.com,ORIENT TEXTILE PAKISTAN (PVT) LTD.
,HUSNAIN INTERNATIONAL (PVT) LTD.
,K.B. INDUSTRIES PAKISTAN (PVT) LTD.
http://www.naksh.com,NAKSHBANDI INDUSTRIES LTD.
http://www.glacierfabrics.com,Glacier Fabrics Kurta For Men
http://www.maxdaq.com,Maxdaq Group
,Minal Carpet International
https://www.Salmantextilemills.com,Salman Group Pvt Ltd MIRZA
https://www.macroexports.com/,Sportswear Manufacturer  Exporters
https://www.decentbrothers.com,Decent Brothers Textiles
https://www.mnh-tex.com/,MNH Textiles
https://www.waqassupplies.com,Waqas Supplies
,Pacific Trading Co
http://atme.pk/,ASSOCIATED TEXTILE MACHINERY ENTERPRISESES
http://BizShip.com ,BizShip International
http://www.maatextile.com,Towel Manufacturer and Exporter
http://www.myrtle.com.pk,Myrtle Industries
https://www.parisalintl.com,Parisal International
https://alphatradingco.biz/,Alpha Trading Company
https://www.knitpvtltd.com,Knitwear Private Limited
https://www.boldicasports.com,Boldica Sports
https://www.boldicasports.com,Boldica Sports
,BASHIR ENGINEERING WORKS
,MASTER ENGINEERING WORKS
http://www.sitarae.com,THE SITARA ENGINEERS
,SPINNING MACHINERY COMPANY OF PAKISTAN (PVT) LTD.
,SIDDIQ BROTHERS ENGINEERING WORKS (REGD.)
http://www.imranenterprises.com,IMRAN ENTERPRISES
http://www.gepl.com.pk,GALAXY ENGINEERING (PVT) LTD.
http://www.allied-technologist.com,ALLIED AUTOMATION ENGINEERS
http://www.abb.com,ABB (PRIVATE) LIMITED
http://www.abb.com,ABB (PRIVATE) LIMITED
,CONTROL & POWER ENGINEERS (PVT) LTD.
,AL-WADOOD ENTERPRISES
http://www.spacentime.net,SPACE & TIME ASSOCIATES
,TEXTILE SALES & SERVICES
,MANGRANI TRADING CO.
http://www.ptes.biz,PAKTEX ENGINEERING & SERVICES
,ASGHAR TRADING CO.
http://www.zona.pk,ZONA PAKISTAN (PVT) LTD.
http://www.nazergroup.pk,NAZER & CO.
,BELTEX TEXTILE MACHINERY
,AFZAL MACHINERY STORES
,SAM BUSINESS MACHINES
,TABINDA NOOR (PVT) LTD.
,EVEREST CORPORATION
http://www.imranenterprises.com,IMRAN ENTERPRISES
,TALHA CORPORATION
http://www.moon-corp.com.pk,MOON CORPORATION
http://www.sec.gov.pk,STATE ENGINEERING CORPORATION (PVT) LTD.
http://www.beltingenterprises.com.pk,BELTING ENTERPRISES
,CENTRAL TRADE AGENCY
http://www.hktraders.com.pk,H.K. TRADERS
http://www.standardenggworks.com,STANDARD ENGINEERING WORKS (PVT) LTD.
http://www.hybridtechnics.com,HYBRID TECHNICS (PVT) LTD.
,POLYMER & PRECISION ENGINEERS (PVT) LTD.
http://www.pmtfl.com,PAKISTAN MACHINE TOOL FACTORY (PVT) LTD.
http://www.rastgar.com,RASTGAR & COMPANY (PVT) LTD.
,Pacific Trading Co
http://atme.pk/,ASSOCIATED TEXTILE MACHINERY ENTERPRISESES
http://HertzEng.com,Hertz Engineering
,PARAGON ENTERPRISES
,PACIFIC DISTRIBUTORS (PVT) LTD.
,N.H. TRADERS
,MULTITECH MARKETING SERVICES
,MEHRAN ENTERPRISES
http://www.rgpharmaceutical.com.pk,AL-KARIM DISTRIBUTORS
http://www.aligohar.com,ALI GOHAR & COMPANY (PVT) LTD.
,AL-GHAZI DISTRIBUTORS PVT LTD.
http://www.irzapharma.com,IRZA PHARMA (PVT) LTD.
http://www.sante.com.pk,SANTE (PVT) LIMITED
,AL-WAQAR TRADING COMPANY
http://www.atlasequipment.com.pk,ATLAS EQUIPMENTS
http://www.pal-chem.com,PROGRESSIVE ASSOCIATES (PVT) LTD.
http://www.pal-chem.com,PROGRESSIVE ASSOCIATES (PVT) LTD.
http://www.pal-chem.com,PROGRESSIVE ASSOCIATES (PVT) LTD.
,AL-HABIB PHARMACEUTICALS
,PHARMA INTERNATIONAL
,ASI TRADING CO.
,BONN PHARMA
,AKBAR BROTHERS
,AFTAB LIFECARE IMPEX
http://www.superline.com.pk,SUPER LINE MARKETING CO.
,MULLER & PHIPPS PAKISTAN (PVT) LTD.
,SALIMCO (PVT) LTD.
,SPENCER DISTRIBUTION LIMITED
,MULLER & PHIPPS PAKISTAN (PVT) LTD.
,ABDUL TAWAB (PVT) LTD.
,R.K. CHEMICAL CO.
,BATLA PHARMA
http://www.lmi.com.pk/,Lahore Medical Instruments PVT LTD
http://www.ysvgroup.com,YSV Group
http://www.saifran.com,Saifran Logistics
,Shazeb Pharmaceutical Industries Pvt Ltd
,Miss
,Abbasi Surgical And Pharmaceutical Suppliers
,United Pharma Distributors
http://gbpharmacity.com/,GB PHARMA DISTRIBUTION
,UNISA PVT Limited
,Nordic Herbal Company
,Nordic Herbal Company
http://www.progressivebooks.net,PROGRESSIVE INTERNATIONAL AGENCIES (PVT) LTD.
,PEER BOOK CENTRE
,PAPERMAN STATIONERY STORES
http://www.pakbook.com,PAK BOOK CORPORATION
,MODERN BOOK DEPOT
http://www.oup.com,OXFORD UNIVERSITY PRESS
,BOOK WORLD (PVT) LTD.
,OLD BOOK FAIR
,BOOK TRADERS - ISLAMABAD
,OLD BOOK COLLECTION
http://www.bookfair.com.pk,BOOK FAIR
,MR. OLD BOOKS
,SONAHARI BOOKLAND
http://www.mrbooks.com.pk,MR. BOOKS (PVT.) LTD.
,UNIVERSAL BOOK DEPOT
,NEW FARAN BOOK DEPOT
,FAIZ STATIONERS
,HYDERABAD LAW HOUSE
,BOOK HOUSE
,AZEEM LIBRARY
,MADINA KITAB GHAR
,MANZOOR BOOK DEPOT
,UNIQUE BOOKS
,SEERAT ACADEMY INTERNATIONAL
,SALEEMI BROTHERS
,MALIK BOOK CENTRE
,FINE ARTS STATIONERS & BOOK SELLERS
,COMPUTER BOOK SHOP
,ALI BOOK DEPOT
,CLASSIC BOOK SELLERS & STATIONERS
,DURRANI & COMPANY
,Chasing Bookworms
http://www.pipsschoolsystem.edu.pk/best-school-in-islamabad.php,Best School in Islamabad
http://www.globalbooks.com.pk,Global Books Import
https://www.rack.pk/,Buy Online Books in Pakistan Cash on Delivery - Rack.pk
https://www.ojee.pk/,"Online Shopping in Pakistan - Fashion, Appliances, Clothes - Ojee.pk"
https://booksplus.pk,BooksPlus Pakistan
https://www.kaamy.com/,"Online Shopping in Pakistan | Electronics, Fashion & Books - Kaamy"
https://www.thebooksyard.com/,The Books Yard
,COBIJA INDUSTRIES
,WHITE HORIZON (PVT) LTD.
,SHAHZAD GLOVES MANUFACTURING CO.
http://www.shaffa.com,SHAFFA GLOVES
,SAPRU PRODUCTS
http://www.leathertex.com.pk,LEATHERTEX GLOVING (PVT) LTD.
http://www.suntex.com.pk,SUNTEX GLOVES INDUSTRIES
http://www.glovesngarments.com,WORKWEAR
,PAK GLOVES (PVT) LTD.
http://www.paksafety.com,SAFETY GLOVES INTERNATIONAL
,MASTER GLOVES MFRS. COMPANY
,JAVED GLOVES MAKERS
,FINE GLOVES COMPANY
,CONTINENTAL HOSIERY FACTORY
,ABNA GLOVES
,VENUSCO EXPORTERS (PVT) LTD.
,MERCANTILE TRADING CO.(REGD)
,HIEFTAN (PVT) LTD.
,EUROTOP INDUSTRIES
,AL-ARABIAN INTERNATIONAL TRADING CORP.
http://www.akuratex.com,AKURATEX DEVELOPMENTS
,SIMCO
,ALPINE MANUFACTURING CORPORATION
,AL-BARKAT CORPORATION
,KITEX ENTERPRISES
https://www.macroexports.com/,Sportswear Manufacturer  Exporters
https://www.tetrad-gloves.com,Tetrad Gloves International
https://www.nexiasports.com,Nexia Sports 
,WEARbiz.com
,Crown Labels
,Mukhtar Hardware  Mills Store
http://www.alif-international.com.pk/,Alif Internationall
,SIMONA GLOVES
https://www.ghuman.pk,Ghuman of Sialkot International
https://www.parisalintl.com,Parisal International
http://www.myrtle.com.pk,"Myrtle Industries Sialkot, Pakistan."
http://www.atalbmfg.com,Atalb Manufacturing Company
https://www.arybsports.com,ARYB SPORTS
https://www.boldicasports.com,Boldica Sports
https://www.boldicasports.com,Boldica Sports
http://www.rasheedshoes.com,RASHID SHOE COMPANY
,PAKISTAN SHOE CORPORATION (PVT) LTD.
http://www.industrialsafetyshoes.com,OLYMPIC ENTERPRISES
,NEW METRO FOOTWEAR CO.
,GENERAL BOOT HOUSE
,GAP COLLECTION
,FITRITE FOOTWEAR
,FATEH INDUSTRIES LTD.
http://www.ebhshop.com,ENGLISH BOOT HOUSE (PVT) LTD.
,CONTINENTAL FOOTWEAR INDUSTRIES (PVT) LTD.
,CLASSIC SHOES
,CLASSIC BOOT HOUSE
,CHAMPION SHOES
http://www.bata.com,BATA PAKISTAN LTD.
,COSMO SHOES
,ZESTA INTERNATIONAL
,AMERICAN BOOT HOUSE
,AL-FAIZ INDUSTRIES (PVT) LTD.
,SOHAIL QAMAR ENTERPRISES
,BARISMIL FOOTWEAR
,FATEH INDUSTRIES LTD.
,KHAYYAM INTERNATIONAL
,TRAVEL ENTERPRISES
http://www.larkandfinch.com,LARK & FINCH
http://www.bata.com,BATA PAKISTAN LTD.
http://www.servis.com,SERVCE INDUSTRIES LTD.
,OVERSEAS TRADING CORPORATION
,MIAN AKBER TRADING CORPORATION
,PAKWEST INDUSTRIES (PVT) LTD.
http://www.igerbera.com/,Gerbera FootWear
http://www.babamall.pk,Baba Mall
http://www.laces.studio,Laces 
https://www.wink.pk/,Wink Online Shopping 
http://project684180.tilda.ws/,Mano Shoes Factory
https://alicia.com.pk/,Alicia Fashion
http://Shopse.pk,Shopse.pk
,Jeans exporter
,Jeans Wholesaler/exporter
http://www.lyra.com.pk,LYRA Pvt Limited
http://www.paksteel.com,PAK STEEL
,LAHORE STEEL (PVT) LTD.
http://www.shalimarsteel.com,SHALIMAR STEEL RE-ROLLING MILLS (PVT) LTD.
,AL-HUTAIB TRADERS
,TIM TENGRA & SONS
,RAJAB ALI SONS (PVT) LTD.
http://www.paksteel.com.pk,PAKISTAN STEEL FABRICATING COMPANY  (PVT) LTD.
http://www.westextrading.com.pk,WESTEX TRADING (PVT) LTD.
,MUAFIS ENTERPRISE
http://www.cemecengineering.com,MEGI ENGINEERING (PVT) LTD.
http://www.mumtaz.com.pk,AL-MUMTAZ INTERNATIONAL
,GETCO ENGINEERING & TRADING CO.
,BSA STEEL BUYING & SELLING AGENCIES
,ABDUL TAWAB (PVT) LTD.
,IMPERIAL COMMERCIAL COMPANY
http://www.alburhansteel.com.pk,AL-BURHAN STEELS (PRIVATE) LTD.
,TARIQ SULTAN & COMPANY
http://www.steelagencies.com,STEEL AGENCIES CORPORATION
,HISSON TRADING CORPORATION
,BOLOCHISTAN IRON & STEEL MILLS
,IMPERIAL DRUMS MANUFACTURING CO.
http://www.newshalimar.com,NEW SHALIMAR STEEL INDUSTRIES (PVT) LTD. -NEW SHALIMAR GROUP
http://www.razaquesteels.com,RAZAQUE STEELS (PVT) LTD.
,JAFFRANI IRON
http://www.faasteel.com,FAKHRUDDIN AKBER ALI
http://www.amrelisteels.com,AMRELI STEELS LTD.
,PAKASIA METAL DISTRIBUTORS
http://www.arhusain.com,A.R. HUSAIN & CO. (PVT) LTD.
,ZIMPEX (PVT) LTD.
http://modelsteel.com,ModelSteels
,Saeed Steel Re-Rolling Mill
https://www.btcmetal.com/,Bilal Trading Company
http://www.hu-steel.com/,"Hunan Standard Steel Co.,"
https://www.facebook.com/mechciv/,Mech-Civ Construction Services
http://www.dpeb.org,Dastgir PEB|Pre Engineered Building Manufacturer in Pakistan|Steel Structure Buildings in Pakistan
https://www.magroup.pk/,MA Group Of Companies
https://syedfiberglass.com,Fiberglass and Per Engineering Buildings
https://www.btcmetal.com,Caster trolly wheel
,Ravi Steel Products
,Ravi Steel Products
,ABC SYSTEMS
,SUPER-TECH COMPUTER ASSOCIATES
,COMPULINK
http://www.softsmiths.net,SOFTSMITHS COMPUTER SERVICES
,GALAXY COMPUTERS
http://www.cmc.net.pk,COMPUTER MARKETING CO. (PVT) LTD.
,AL-NOOR COMPUTING INTERNATIONAL
,SYED COMPUTERS
http://www.akhter.com,AKHTER COMPUTERS PAKISTAN
,SOFT COMPUTER SOLUTION
,PIONEER COMMUNICATION SERVICES
,SYSTEMICE BUSINESS MACHINES
,SAM COMPUTERS & COMMUNICATION (PVT) LTD.
http://www.vaporvm.com/,VaporVM Cloud Services Provider
,Rawaan Inof TechServices
https://www.upcoming.com,office furniture 
,Naqsh Tech
http://www.weblinx.com.pk,WeblinK Technologies
http://itsolutionscentre.com,IT Solutions Centre
http://groupfdi.com/,Fast Developers
https://www.greenitsolution.pk,Green It Solution
http://Khriedo.com,"Khriedo.com | Solar Panel,Security Camras,Laptop  PC Seller in Pakistan"
http://www.jwftrackers.com,JWF Trackers Private Limited
,Mashwani Computers  Communication
,Fast
http://www.orbin.com.pk,ORBIN
http://www.mindgigspk.com/,IT website master 
http://neweravision.com/,Source Of I.T Solutions
http://www.karachiwebdesigncompany.pk,Karachi Web Design Company | Web Design Company in Karachi Pakistan
http://www.eyntech.com,EYNTECH SYSTEMS PRIVATE LIMITED
,Masroor Enterprises
http://www.securitydevices.p,Security Devices Pakistan
http://www.falconcomputerzone.com,FALCON COMPUTER ZONE
https://arelectronics1.com/,AR Electronics
,IT Proceed
https://creativexsoft.com/,SEO
http://accretinternational.com.pk,Accrete International
http://www.moderncommunications.com.pk/,MODERN COMMUNICATIONS
https://www.comtech.net.pk,COMTECH ONE SOLUTION
,SOHAIL GEMS
http://www.sirajsons.com,SIRAJ SONS JEWELLERS
,SHUJA JEWELLERS
,SAIFUDDIN & SONS JEWELLERS
,SABA GEMS
,RELIANCE GEMS & JEWELLERY ENTERPRISE
,REAL CHEAP JEWELLERS (PVT) LTD.
,QADRI GEMS & JEWELLERS
,HAMEED ENTERPRISES
,GOLD N GEMS
http://www.essajewellers.com,ESSA GEMS & JEWELLERS
,DE-ORIENTAL
,CRYSTAL ENTERPRISES
,CRESCENT JEWELLERS
,COASTAL ENTERPRISES (PVT) LTD.
,CHHOTANI JEWELLERS
,CHHOTANI JEWEL CENTRE
http://www.artsandgems.com,ARTS & GEMS
,A. RAZZAK JEWELLERS
,AL-NISAR JEWELLERS
,WORLD TRADE CORPORATION
,AL-AFZAL ENTERPRIZES
,A.K. JEWELLERS
,ASIAN ARTS
,GOLDEN JEWELLERS
,HAJI NOOR ELAHI & SONS (PVT) LTD.
,AHMED ZAI BROTHERS
,MAMOOR & COMPANY
,ZAIN INTERNATIONAL
,TRADE MASTERS
http://www.tariqsultan.com,TARIQ SULTAN & COMPANY
,SPINZER CORPORATION
,SASPAK INTERNATIONAL
,PAK AFGHAN TRADING EST.
,KHYBER GLOBEX (PVT) LTD.
,FRONTIER CORPORATION (PVT) LTD.
,ESSA KHEL & CO.
,PAK GEMS & CARPETS
,ISSA JAFFER & CO.
,WHITE HORIZON (PVT) LTD.
,TRADE OPERATING SERVICES OF PAKISTAN
http://www.shaffa.com,SHAFFA GLOVES
http://www.leathertex.com.pk,LEATHERTEX GLOVING (PVT) LTD.
http://www.aljawadcorp.com,AL-JAWAD TRADING CORPORATION
http://www.ujay.com,UJAY (PVT) LTD.
,G.K. LEATHER INDUSTRIES
,USMANI GARMENTS
,HIEFTAN (PVT) LTD.
,HI-PROTEINS (PVT) LTD.
,THE BRIGHT STAR CORPORATION
http://ktmleather.com,KTM Leather
http://www.climax-point.com,Climax Point
https://www.worldwideentp.com,WORLD WIDE ENTERPRISES
https://www.macroexports.com/,Sportswear Manufacturer  Exporters
http://ezone.pk/,eZone Pakistan
https://www.tetrad-gloves.com,Tetrad Gloves International
https://www.technoleathers.com,www.technoleathers.com Leather Manufacturer
https://www.nexiasports.com,Nexia Sports 
http://www.cheachisports.com,CHEACHI SPORTS
https://www.sowazo.com,sowazo international Mfg Dental Instruments and Health care Products
https://novadofootwear.com/,novadofootwearl
http://www.fancyleatherworks.com,FancyLeatherWorks.com
https://www.stitchmotocare.com,Stitch Moto Care Sports
http://orbisimpex.com,MIARMA LEATHER COMPANY
https://www.ghuman.pk,Ghuman of Sialkot International
http://www.sedatesportswear.com/,Sedate Sportswear
